series,total_return,cagr,sharpe,max_drawdown,calmar_ratio,num_trades
lstm_oos,0.08461898194900891,0.04760104018085243,0.4395344113511491,-0.11226616982327235,0.42400164052791006,237
ensemble_oos,0.23104945066086893,0.12637243964928646,1.063319620440201,-0.06030590128749649,2.0955236046772736,0
buy_and_hold_oos,0.30852026368048113,0.1664225143864293,0.8231574618556367,-0.17374876452413768,0.9578342317554115,0
