Date,Close,Open,Low,High,Volume
2021-12-16,37.25,35.3,35.3,38.115,3077300
2021-12-17,37.915,36.79,36.225,37.915,4946422
2021-12-20,39.225,37.5,36.985,39.445,2128895
2021-12-21,39.375,39.5,38.77,40.3,1850335
2021-12-22,41.35,39.5,39.04,41.36,2043342
2021-12-23,38.78,41.61,38.71,41.96,3061858
2021-12-27,40.4,38.78,38.3,41,1682120
2021-12-28,39.77,40.18,39.01,40.66,1556840
2021-12-29,39.8,39.77,39.21,40.33,817664
2021-12-30,38.86,39.56,38.54,39.95,1928301
2022-01-03,39.4,39.49,39.16,41.19,2551155
2022-01-04,38.78,39.8,38.41,40,1771635
2022-01-05,37.785,38.725,37.6,38.725,3245494
2022-01-07,39.365,37,36.5,40.25,6847709
2022-01-10,38.63,39.62,38.56,40.75,4917472
2022-01-11,40.83,39.44,39.055,40.98,5312022
2022-01-12,42.87,41.2,41.16,43.36,9013101
2022-01-13,44,42.9,42.12,44.4,7064033
2022-01-14,43.235,43.8,42.82,43.885,3859185
2022-01-17,42.3,43.38,42.1,43.45,3160498
2022-01-18,39.86,42.05,39.8,42.2,4677131
2022-01-19,40.2,39.25,38.855,40.64,3515320
2022-01-20,40.24,40.245,40.12,41.18,4451467
2022-01-21,39,39.455,38.42,39.96,3323055
2022-01-24,36.7,38.6,36,39.26,3950291
2022-01-25,37.855,37.35,37.005,38.36,2727029
2022-01-26,37.58,38.12,36.865,38.2,3831055
2022-01-27,36.4,36.9,36.11,37.5,3487458
2022-01-28,35.375,36.5,34.8,36.64,4691677
2022-01-31,37.6,36.3,35.9,37.71,4722606
2022-02-01,38.835,37.6,36.84,38.835,3225070
2022-02-02,38.52,39.2,38.32,39.2,1679270
2022-02-03,36.375,38.04,36.375,38.08,3357191
2022-02-04,35.175,36.785,35.175,37.73,3867938
2022-02-07,35.04,35.48,34.54,35.79,4066192
2022-02-08,33.66,35.1,32.93,35.2,4673932
2022-02-09,35.16,34.06,33.4,35.32,4047739
2022-02-10,34.8,36,33.91,36,2010815
2022-02-11,35.185,34.3,34,35.45,2168780
2022-02-14,34.945,34.11,33.1,35.095,3166737
2022-02-15,35.69,35.07,35.005,36.075,1664390
2022-02-16,34.325,36,34.06,36.195,3280367
2022-02-17,33.83,34.49,33.7,34.695,1507547
2022-02-18,32.65,33.7,32.65,34.07,2562474
2022-02-21,31.2,33,31.01,33.265,2417131
2022-02-22,32.75,30.2,29.685,32.89,3170282
2022-02-23,30.615,33.195,30.57,33.21,4763132
2022-02-24,26.4,27,24.435,28.235,13846493
2022-02-25,27.51,27.59,26.03,28.6,6358578
2022-02-28,31.365,26.5,26.12,31.48,5749619
2022-03-01,30.2,31.62,29.82,31.885,3853691
2022-03-02,29.255,29.6,29.11,31.005,3664184
2022-03-03,27.745,29.255,27.745,29.615,2768938
2022-03-04,26.305,27.6,26.105,27.7,3743742
2022-03-07,26.4,26,23.12,26.74,9955602
2022-03-08,26.195,26,25.32,27.48,3554768
2022-03-09,29.135,27.255,26.7,29.2,3957972
2022-03-10,29.23,29.95,28.51,30.3,3401448
2022-03-11,29.37,29.41,28.76,30.58,3232837
2022-03-14,29.24,29.25,28.36,29.675,2381598
2022-03-15,29.43,29.8,28.41,29.96,2522757
2022-03-16,30.895,30.97,30.12,32.2,4645894
2022-03-17,32.7,31.85,31.2,32.7,5821212
2022-03-18,32.43,32.94,31.945,33.15,4973978
2022-03-21,31.84,32.3,31.21,32.885,2714077
2022-03-22,32.89,31.72,31.225,33.18,4288085
2022-03-23,32.33,33.1,32.005,33.72,1822742
2022-03-24,33.405,32.53,31.835,33.7,2234954
2022-03-25,33,33.5,32.665,34.18,2394429
2022-03-28,34.5,33.5,33.045,34.79,3848148
2022-03-29,36.2,34.8,34.14,36.2,4645042
2022-03-30,36.5,36.2,35.65,36.66,2798934
2022-03-31,35.57,36.6,35.57,36.645,3120009
2022-04-01,35.1,35.56,34.845,35.985,2390256
2022-04-04,32.7,35.6,31.725,35.68,6506338
2022-04-05,32.8,32.8,32.32,33.33,2530326
2022-04-06,30.16,32.7,29.92,32.77,4671279
2022-04-07,29.035,30.48,29.035,30.54,2813313
2022-04-08,28.71,29.45,28.64,29.505,2751705
2022-04-11,28.36,28.785,27.82,29.45,2962390
2022-04-12,27.8,28.3,27.525,28.36,2872104
2022-04-13,26.795,28,26.72,28.18,4428572
2022-04-14,27.9,27,27,28.485,2349689
2022-04-19,27.02,28.18,26.31,28.21,3311956
2022-04-20,27.905,27.49,27.05,28.52,4952265
2022-04-21,28.045,27.85,27.165,28.96,4326791
2022-04-22,27,27.9,26.85,27.9,1820030
2022-04-25,27.055,26.44,26.1,27.48,2051746
2022-04-26,24.615,27.59,24.615,27.59,6510479
2022-04-27,24.05,24.9,23.86,24.95,3535628
2022-04-28,24.35,24.57,23.125,24.85,4645352
2022-04-29,23.035,25,23.005,25.42,5744588
2022-05-02,22.935,22.59,22.22,23.36,3069207
2022-05-04,22.575,23.2,22.375,23.45,4123966
2022-05-05,21.235,23.4,21.22,23.425,5201244
2022-05-06,21.95,21.02,20.61,22.15,4276409
2022-05-09,22.295,21.85,21.475,22.64,2662355
2022-05-10,21.82,22.32,21.23,22.96,3584953
2022-05-11,22.375,22.1,21.52,23.25,3487543
2022-05-12,22.44,21.7,20.7,22.67,3963700
2022-05-13,23,23,21.83,23.145,3570236
