Date,Close,Open,Low,High,Volume
2023-07-11,44.7328,44.2982,43.9157,45.3935,425880.60389743
2023-07-12,46.7669,45.0284,44.6111,46.9234,423026.49855024
2023-07-13,47.5493,46.6801,46.4193,47.8101,337987.73374756
2023-07-14,47.5667,47.4276,46.9582,48.3316,215097.84913883
2023-07-17,48.1752,47.5493,46.906,48.7662,239099.48314282
2023-07-18,49.114,48.1752,48.1752,49.3574,287401.8512678
2023-07-19,50.2441,49.5312,49.2878,50.3484,343149.5115359
2023-07-20,49.8963,50.0355,49.7399,50.8178,250879.42621226
2023-07-21,48.9402,49.4617,48.7315,50.3658,229352.27048389
2023-07-24,50.0355,48.8532,48.8532,50.2266,141353.564908
2023-07-25,49.7225,50.3136,49.2009,50.5917,132542.76569229
2023-07-26,49.1661,49.7225,48.9749,50.1223,84235.796027049
2023-07-27,50.5917,49.1661,49.1661,50.5917,206268.64376207
2023-07-28,50.5744,50.4179,50.2614,50.7482,153003.51446506
2023-07-31,50.4527,50.557,50.1398,50.8352,198129.66942454
2023-08-01,50.0702,50.4527,49.6704,50.7135,151769.15128991
2023-08-02,49.9833,50.2441,48.7315,50.3484,198452.92762791
2023-08-03,50.0702,49.9137,49.6008,50.4701,195055.84052986
2023-08-04,51.6001,50.3658,50.2266,51.6001,385102.90448507
2023-08-07,50.9916,51.5479,50.87,51.5479,105369.52006306
2023-08-08,48.5403,50.9916,47.8449,51.009,360516.87486787
2023-08-09,49.5312,48.8532,48.8532,50.0702,236676.77219514
2023-08-10,51.6175,49.5312,49.3748,51.8261,407168.44042404
2023-08-11,51.1481,51.6175,50.0528,51.6175,120072.59158362
2023-08-14,50.1745,50.4353,49.9833,51.2872,84294.465665383
2023-08-16,48.4186,50.1571,48.0708,50.1571,336988.04912574
2023-08-17,46.5236,47.8622,46.315,48.4186,329188.4383825
2023-08-18,47.8101,46.1585,46.1237,47.8101,296400.16324917
2023-08-21,47.8796,47.2885,47.2885,48.7141,166609.11863325
2023-08-22,46.906,47.897,46.7844,48.5751,186335.92173431
2023-08-23,46.5236,46.906,45.4456,47.3059,207810.15974967
