Date,Close,Open,Low,High,Volume
2021-05-26,5.33759,5.41454,5.32948,5.41454,1475950.5037664
2021-05-27,5.42264,5.34569,5.33759,5.47528,5132743.9921416
2021-05-28,5.43479,5.42669,5.40239,5.49552,1448742.7627118
2021-05-31,5.38619,5.46719,5.36594,5.49552,989223.68409936
2021-06-01,5.41049,5.41859,5.37404,5.50768,1289461.9770578
2021-06-02,5.42669,5.42669,5.37404,5.49149,1814842.8765424
2021-06-04,5.52794,5.49149,5.42669,5.58058,2034413.5569725
2021-06-07,5.75877,5.52794,5.48338,5.78711,2346726.6199773
2021-06-08,5.56842,5.75067,5.54818,5.75067,2625426.6344632
2021-06-09,5.44694,5.61298,5.43479,5.61298,1768720.4650264
2021-06-10,5.47528,5.45098,5.40239,5.49552,1332343.4610306
2021-06-11,5.43883,5.49552,5.42264,5.54818,1436158.0867319
2021-06-14,5.47528,5.44288,5.43883,5.54008,1255843.9899826
2021-06-15,5.49149,5.54008,5.40239,5.54008,2313544.4604918
2021-06-16,5.39023,5.42669,5.38619,5.51578,1611279.2915777
2021-06-17,5.38619,5.38619,5.36594,5.45098,1688002.2322964
2021-06-18,5.30519,5.44288,5.2971,5.44288,5698585.2483944
2021-06-21,5.36998,5.38619,5.3214,5.46314,1619947.6924466
2021-06-22,5.37404,5.36998,5.2971,5.39023,1850573.3310562
2021-06-23,5.37809,5.38619,5.30519,5.38619,790802.37083658
2021-06-24,5.38215,5.36998,5.34164,5.38619,1491809.4425442
2021-06-25,5.34569,5.3619,5.3214,5.41049,1441904.0969361
2021-06-28,5.45503,5.3619,5.34974,5.51173,3164507.0890026
2021-06-29,5.42264,5.45909,5.42264,5.50768,1867947.1719656
2021-06-30,5.43883,5.42264,5.40645,5.52388,3051217.8431238
2021-07-01,5.48744,5.47934,5.38619,5.51984,3418368.6347979
2021-07-02,5.56842,5.50768,5.47528,5.60083,2561918.0356473
2021-07-05,5.65753,5.58463,5.54008,5.67777,2128310.3270722
2021-07-06,5.64942,5.58868,5.58058,5.68992,3670097.9589295
2021-07-07,5.78307,5.65753,5.64538,5.81142,3373433.9460615
2021-07-08,5.88026,5.75067,5.73446,5.9005,2933480.1926971
2021-07-09,5.83167,5.87217,5.77902,5.97746,2024856.2159776
