date,equity,cash,positions
2025-03-31,103331.15026779754,52889.75026779753,9
2025-04-01,103509.15026779754,52889.75026779753,9
2025-04-02,103371.30026779753,52889.75026779753,9
2025-04-03,102555.10026779752,52889.75026779753,9
2025-04-04,100255.62772779753,48302.37772779753,10
2025-04-07,98025.71508567253,44043.465085672535,11
2025-04-08,99211.96508567253,44043.465085672535,11
2025-04-09,97683.06508567253,44043.465085672535,11
2025-04-10,98849.98594317253,47470.03594317254,10
2025-04-11,99220.88594317254,47470.03594317254,10
2025-04-14,100687.23594317253,47470.03594317254,10
2025-04-15,101392.78594317255,47470.03594317254,10
2025-04-16,101864.18594317253,47470.03594317254,10
2025-04-17,102134.63594317253,47470.03594317254,10
2025-04-22,102816.38594317254,47470.03594317254,10
2025-04-23,103234.53594317252,47470.03594317254,10
2025-04-24,103275.63594317254,47470.03594317254,10
2025-04-25,103257.93594317253,47470.03594317254,10
2025-04-28,103370.43594317253,47470.03594317254,10
2025-04-29,103756.93494367255,51468.03494367254,9
2025-04-30,103928.63494367254,51468.03494367254,9
2025-05-01,103751.32139822253,70067.62139822253,6
2025-05-02,103956.21597497253,76368.31597497253,5
2025-05-06,104153.06597497253,76368.31597497253,5
2025-05-07,104177.76597497253,76368.31597497253,5
2025-05-08,104074.41597497254,76368.31597497253,5
2025-05-09,104405.51597497253,76368.31597497253,5
2025-05-12,104708.71597497253,76368.31597497253,5
2025-05-13,104458.66597497254,76368.31597497253,5
2025-05-14,104452.91597497254,76368.31597497253,5
2025-05-15,104611.06597497253,76368.31597497253,5
2025-05-16,104758.11597497253,76368.31597497253,5
2025-05-19,104600.61597497253,76368.31597497253,5
2025-05-20,104798.51597497253,76368.31597497253,5
2025-05-21,104727.16597497254,76368.31597497253,5
2025-05-22,104304.91597497254,76368.31597497253,5
2025-05-23,104095.61597497253,76368.31597497253,5
2025-05-27,104077.96597497253,76368.31597497253,5
2025-05-28,103832.46597497253,76368.31597497253,5
