series,total_return,cagr,sharpe,max_drawdown,calmar_ratio,num_trades
lstm_oos,-0.06349606471718731,-0.03685988190566225,-0.4621033845621413,-0.1268404752063961,-0.2906003138641942,957
ensemble_oos,0.14066592451236984,0.07825821329598392,1.3743096255582112,-0.06627052060911262,1.1808902748414944,0
buy_and_hold_oos,0.2460816774338906,0.13422607784634177,1.1260193341194067,-0.13434656211991242,0.9991031830538164,0
