Date,Open,High,Low,Close,Volume
2021-05-26,5090.36,5123.24,5042.77,5116.31,2492049.3413854
2021-05-27,5173.41,5300.59,5155.24,5254.74,3657696.850404
2021-05-28,5286.74,5319.62,5220.99,5246.08,2533987.1625553
2021-06-01,5350.76,5498.7,5294.53,5454.58,3264519.3134081
2021-06-02,5458.04,5480.53,5394.88,5454.58,3642392.8940061
2021-06-03,5450.26,5467.55,5317.02,5339.52,2845404.7826208
2021-06-04,5344.71,5386.23,5323.08,5380.17,1564813.323224
2021-06-07,5407.86,5412.19,5310.96,5312.69,1526235.3409707
2021-06-08,5303.17,5368.93,5295.39,5356.82,1486106.6638328
2021-06-09,5337.79,5347.31,5233.97,5249.54,3290591.2867138
2021-06-10,5303.17,5304.9,5195.04,5219.26,3068513.3634329
2021-06-11,5278.97,5323.95,5268.58,5293.66,2289334.1771053
2021-06-14,5240.02,5318.75,5215.8,5270.31,2443876.3037397
2021-06-15,5289.33,5295.39,5183.8,5202.82,2552025.2388813
2021-06-16,5209.75,5242.62,5125.82,5208.02,3578248.3268609
2021-06-17,5139.67,5182.93,5061.81,5088.63,5575036.9034272
2021-06-18,5053.16,5147.45,5025.48,5025.48,6369151.7299588
2021-06-21,4898.31,5029.8,4859.37,5010.78,4321064.6598628
2021-06-22,5053.16,5105.07,5002.99,5087.77,2005640.7214539
2021-06-23,5125.82,5163.9,5105.93,5126.69,2394235.2330825
2021-06-24,5132.75,5206.28,5100.75,5190.72,2161839.2246081
2021-06-25,5192.44,5261.65,5166.5,5244.35,2215368.5423578
2021-06-28,5205.42,5267.71,5192.44,5192.44,1294029.7687102
2021-06-29,5196.77,5259.92,5165.63,5214.93,1636746.9407881
2021-06-30,5249.54,5268.58,5146.59,5146.59,2459824.813477
2021-07-01,5190.72,5224.45,5112.85,5133.61,1780328.5215953
2021-07-02,5129.29,5179.47,5105.07,5152.65,1763498.9827805
2021-07-05,5201.96,5243.49,5176.01,5225.32,1079067.0446299
2021-07-06,5227.05,5240.02,5073.93,5091.23,1785177.3205798
2021-07-07,5162.17,5227.91,5156.97,5223.59,1807590.1980614
2021-07-08,5169.09,5169.95,5007.31,5074.79,3060280.6594168
2021-07-09,5109.4,5290.2,5101.61,5282.42,2778116.9715935
2021-07-12,5290.2,5297.12,5202.82,5277.23,1490913.6087045
2021-07-13,5328.27,5357.69,5237.43,5256.47,2017291.8601447
2021-07-14,5241.75,5304.04,5210.61,5266.85,1549905.9345462
2021-07-15,5320.48,5355.95,5237.43,5313.56,2067044.890554
2021-07-16,5329.13,5348.16,5108.53,5131.02,2827135.4623207
2021-07-19,5088.63,5104.2,4938.97,4978.76,3075342.9083125
2021-07-20,5015.96,5113.71,4958.86,5048.83,4721859.6454145
2021-07-21,5048.83,5199.36,5015.1,5165.63,2336991.362809
2021-07-22,5146.59,5195.91,5030.67,5057.48,2097751.1605154
2021-07-23,5111.12,5144.87,5070.46,5126.69,1868102.8745558
2021-07-26,5161.3,5307.5,5156.97,5285.87,2489052.5868986
2021-07-27,5245.22,5267.71,5145.73,5226.18,2567676.5844167
2021-07-28,5182.93,5312.69,5132.75,5300.59,2377616.0111852
2021-07-29,5277.23,5471.88,5264.25,5438.14,3037348.7909348
2021-07-30,5298.85,5355.09,5227.91,5278.1,2872932.232704
2021-08-02,5342.98,5439.87,5332.59,5377.57,1861354.9451964
2021-08-03,5368.07,5457.17,5339.52,5433.82,2273242.3170311
2021-08-04,5463.22,5486.58,5414.78,5443.33,3696652.5660267
2021-08-05,5408.73,5418.24,5166.5,5214.07,5473026.9203016
2021-08-06,5191.58,5260.79,5178.61,5219.26,3340611.1370931
2021-08-09,5172.55,5281.55,5143.14,5268.58,2297164.0352843
2021-08-10,5270.31,5342.11,5220.12,5332.59,3400127.6856995
2021-08-11,5347.31,5385.37,5243.49,5278.1,4559173.754754
2021-08-12,5160.26,5160.26,5052.52,5103.22,6702655.7654249
2021-08-13,5133.1,5147.58,5088.73,5115,2271157.9822065
2021-08-16,5069.72,5098.69,4956.56,5009.97,3809317.559955
2021-08-17,4997.3,5027.18,4951.13,4960.18,3289494.7089546
2021-08-18,4991.87,4994.59,4806.29,4832.54,3606446.4891041
2021-08-19,4671.39,4770.97,4617.97,4700.36,4134312.6542595
2021-08-20,4749.25,4763.73,4679.54,4731.14,2461935.3071222
2021-08-23,4767.35,4775.5,4695.83,4756.49,2092782.0309561
2021-08-24,4796.33,4914.01,4782.75,4897.72,2973599.745157
2021-08-25,4889.56,4922.16,4847.02,4908.58,3199021.812062
2021-08-26,4872.37,4877.8,4799.04,4812.62,1978328.8200523
2021-08-27,4815.34,4903.15,4813.52,4892.29,1547105.8943903
2021-08-31,4956.56,4993.68,4830.72,4872.37,4157931.9765466
2021-09-01,4837.06,4867.84,4783.64,4827.1,2624135.6900726
2021-09-02,4854.26,4919.44,4837.97,4894.09,2189478.6344435
2021-09-03,4915.83,4968.33,4882.33,4895.91,2034448.9073932
2021-09-06,4912.21,4927.59,4831.63,4831.63,1646589.9817997
2021-09-07,4823.48,4915.83,4812.62,4852.46,2749034.6412144
2021-09-08,4845.21,4854.26,4782.75,4802.66,2473303.9305506
2021-09-09,4752.87,4758.3,4671.39,4674.1,3953779.1234868
2021-09-10,4723.89,4791.8,4706.7,4765.54,2097819.1734489
2021-09-13,4751.06,4793.6,4731.14,4786.37,3234854.1645062
2021-09-14,4713.94,4761.01,4670.49,4688.59,2467218.3425286
2021-09-15,4706.7,4772.79,4676.83,4724.8,4410483.879462
2021-09-16,4662.34,4689.5,4535.59,4535.59,5609348.9052186
2021-09-17,4481.28,4481.28,4337.33,4372.19,15703379.614974
2021-09-20,4259.02,4300.21,4115.53,4267.62,6624234.7603545
2021-09-21,4324.66,4372.64,4256.76,4261.29,4612207.1012654
2021-09-22,4415.18,4443.25,4324.66,4382.59,4334027.9249944
2021-09-23,4464.53,4464.53,4341.86,4397.99,4292024.1835966
2021-09-24,4394.37,4403.87,4333.26,4373.09,3670393.2955656
2021-09-27,4400.7,4436.47,4316.06,4348.2,4026657.5976506
2021-09-28,4328.28,4365.85,4286.18,4323.3,4811622.0687399
2021-09-29,4328.28,4381.7,4283.92,4364.03,3431860.4277808
